Date_Collected,Component_Name,Site_ID,Site_Name,Latitude_DD,Longitude_DD,Reporting_Result,Unit_Abbreviation,Town,Safety
2013-01-15 0:00:00,Escherichia coli,521S,Ames St. Bridge,42.2524,-71.1763,73,cfu/100ml,Dedham,Safe
2013-01-15 0:00:00,Escherichia coli,760T,Muddy River at Commonwealth Ave.,42.3487,-71.0918,1250,cfu/100ml,Boston,No Swimming
2013-01-15 0:00:00,Escherichia coli,567S,Nahanton Park,42.2971,-71.2078,98,cfu/100ml,Needham/Newton,Safe
2012-12-18 0:00:00,Escherichia coli,662S,Moody St. Bridge,42.3732,-71.2367,480,cfu/100ml,Waltham,No Swimming
2012-12-18 0:00:00,Escherichia coli,290S,West St. / Dover Rd. ,42.1888,-71.3333,253,cfu/100ml,Medfield/Millis,No Swimming
2012-12-18 0:00:00,Escherichia coli,318S,Rt. 27 Bridge / S. Main St.,42.2099,-71.3517,1220,cfu/100ml,Medfield/Sherborn,No Swimming
2012-12-18 0:00:00,Escherichia coli,343S,Farm Rd./Bridge St.,42.2326,-71.3303,1460,cfu/100ml,Dover/Sherborn,Not safe for activities
2012-12-18 0:00:00,Escherichia coli,35CS,Central Street Bridge,42.1395,-71.5123,275,cfu/100ml,Milford,No Swimming
2012-12-18 0:00:00,Escherichia coli,387S,Elm Bank / Cheney Dr. Bridge,42.2757,-71.3095,537,cfu/100ml,Wellesley/Dover,No Swimming
2012-12-18 0:00:00,Escherichia coli,400S,Charles River Road Bridge,42.2693,-71.2998,583,cfu/100ml,Dover/Needham,No Swimming
2012-12-18 0:00:00,Escherichia coli,484S,Greendale Ave. / Lyons St. / Dedham Medical Center,42.267,-71.205,199,cfu/100ml,Dedham/Needham ,Safe
2012-12-18 0:00:00,Escherichia coli,521S,Ames St. Bridge,42.2524,-71.1763,161,cfu/100ml,Dedham,Safe
2012-12-18 0:00:00,Escherichia coli,534S,Rt. 109 Bridge,42.2708,-71.1732,373,cfu/100ml,Boston/Dedham,No Swimming
2012-12-18 0:00:00,Escherichia coli,567S,Nahanton Park,42.2971,-71.2078,882,cfu/100ml,Needham/Newton,No Swimming
2012-12-18 0:00:00,Escherichia coli,591S,Rt. 9 Gaging Station,42.3165,-71.2281,862,cfu/100ml,Newton/Wellesley,No Swimming
2012-12-18 0:00:00,Escherichia coli,59CS,Mellen St. Bridge,42.1169,-71.5014,216,cfu/100ml,Bellingham/Hopedale/Milford,Safe
2012-12-18 0:00:00,Escherichia coli,269T,Causeway St./ Stop River,42.1585,-71.3029,285,cfu/100ml,Medfield,No Swimming
2012-12-18 0:00:00,Escherichia coli,621S,Leo J. Martin Golf Course / Park Rd.,42.3306,-71.268,601,cfu/100ml,Newton/Weston,No Swimming
2012-12-18 0:00:00,Escherichia coli,635S,2391 Commonwealth Ave.,42.3448,-71.2599,413,cfu/100ml,Newton,No Swimming
2012-12-18 0:00:00,Escherichia coli,700S,N. Beacon St. Bridge,42.3589,-71.1616,644,cfu/100ml,Brighton/Watertown,No Swimming
2012-12-18 0:00:00,Escherichia coli,715S,Arsenal St. Bridge,42.3616,-71.1473,683,cfu/100ml,Brighton/Watertown,No Swimming
2012-12-18 0:00:00,Escherichia coli,729S,Eliot St. Bridge,42.3716,-71.1328,1180,cfu/100ml,Boston/Cambridge,No Swimming
2012-12-18 0:00:00,Escherichia coli,743S,Western Ave. Bridge,42.3642,-71.1168,637,cfu/100ml,Boston/Cambridge,No Swimming
2012-12-18 0:00:00,Escherichia coli,760T,Muddy River at Commonwealth Ave.,42.3487,-71.0918,3260,cfu/100ml,Boston,Not safe for activities
2012-12-18 0:00:00,Escherichia coli,763S,Massachusetts Ave. (Harvard) Bridge,42.3544,-71.0914,839,cfu/100ml,Boston/Cambridge,No Swimming
2012-12-18 0:00:00,Escherichia coli,773S,Longfellow Bridge,42.3614,-71.0754,109,cfu/100ml,Cambridge,Safe
2012-12-18 0:00:00,Escherichia coli,784S,New Charles River Dam,42.369,-71.0617,110,cfu/100ml,Boston,Safe
2012-12-18 0:00:00,Escherichia coli,90CS,"Rt. 126, N. Main St.",42.0943,-71.476,41,cfu/100ml,Bellingham,Safe
2012-12-18 0:00:00,Escherichia coli,609S,Washington St. Bridge,42.3252,-71.2585,691,cfu/100ml,Wellesley/Newton,No Swimming
2012-12-18 0:00:00,Escherichia coli,229S,"Rt. 115, Baltimore St.",42.1433,-71.3493,712,cfu/100ml,Millis,No Swimming
2012-12-18 0:00:00,Escherichia coli,165S,Shaw St. / Elm St. Bridge,42.1365,-71.4185,256,cfu/100ml,Franklin/Medway,No Swimming
2012-12-18 0:00:00,Escherichia coli,130S,Maple St. Bridge,42.1195,-71.4534,52,cfu/100ml,Bellingham,Safe
2012-12-18 0:00:00,Escherichia coli,012S,Watertown Dam Footbridge,42.3651,-71.1903,1240,cfu/100ml,Watertown,No Swimming
2012-12-18 0:00:00,Escherichia coli,267S,Dwight St. Bridge,42.1735,-71.3232,419,cfu/100ml,Millis/Medfield,No Swimming
2012-12-18 0:00:00,Escherichia coli,675S,North St. Bridge,42.3672,-71.2182,644,cfu/100ml,Newton/Waltham/Watertown,No Swimming
2012-11-20 0:00:00,Escherichia coli,229S,"Rt. 115, Baltimore St.",42.1433,-71.3493,20,cfu/100ml,Millis,Safe
2012-11-20 0:00:00,Escherichia coli,534S,Rt. 109 Bridge,42.2708,-71.1732,31,cfu/100ml,Boston/Dedham,Safe
2012-11-20 0:00:00,Escherichia coli,521S,Ames St. Bridge,42.2524,-71.1763,20,cfu/100ml,Dedham,Safe
2012-11-20 0:00:00,Escherichia coli,484S,Greendale Ave. / Lyons St. / Dedham Medical Center,42.267,-71.205,10,cfu/100ml,Dedham/Needham ,Safe
2012-11-20 0:00:00,Escherichia coli,447S,"USGS Dover Gage, Mill St.",42.2563,-71.2596,20,cfu/100ml,Dover/Needham,Safe
2012-11-20 0:00:00,Escherichia coli,400S,Charles River Road Bridge,42.2693,-71.2998,20,cfu/100ml,Dover/Needham,Safe
2012-11-20 0:00:00,Escherichia coli,387S,Elm Bank / Cheney Dr. Bridge,42.2757,-71.3095,86,cfu/100ml,Wellesley/Dover,Safe
2012-11-20 0:00:00,Escherichia coli,318S,Rt. 27 Bridge / S. Main St.,42.2099,-71.3517,20,cfu/100ml,Medfield/Sherborn,Safe
2012-11-20 0:00:00,Escherichia coli,567S,Nahanton Park,42.2971,-71.2078,41,cfu/100ml,Needham/Newton,Safe
2012-11-20 0:00:00,Escherichia coli,267S,Dwight St. Bridge,42.1735,-71.3232,61,cfu/100ml,Millis/Medfield,Safe
2012-11-20 0:00:00,Escherichia coli,343S,Farm Rd./Bridge St.,42.2326,-71.3303,30,cfu/100ml,Dover/Sherborn,Safe
2012-11-20 0:00:00,Escherichia coli,199S,Populatic Pond Boat Launch,42.1311,-71.3768,10,cfu/100ml,Norfolk,Safe
2012-11-20 0:00:00,Escherichia coli,165S,Shaw St. / Elm St. Bridge,42.1365,-71.4185,20,cfu/100ml,Franklin/Medway,Safe
2012-11-20 0:00:00,Escherichia coli,130S,Maple St. Bridge,42.1195,-71.4534,20,cfu/100ml,Bellingham,Safe
2012-11-20 0:00:00,Escherichia coli,012S,Watertown Dam Footbridge,42.3651,-71.1903,85,cfu/100ml,Watertown,Safe
2012-11-20 0:00:00,Escherichia coli,35CS,Central Street Bridge,42.1395,-71.5123,369,cfu/100ml,Milford,No Swimming
2012-11-20 0:00:00,Escherichia coli,269T,Causeway St./ Stop River,42.1585,-71.3029,31,cfu/100ml,Medfield,Safe
2012-11-20 0:00:00,Escherichia coli,784S,New Charles River Dam,42.369,-71.0617,20,cfu/100ml,Boston,Safe
2012-11-20 0:00:00,Escherichia coli,290S,West St. / Dover Rd. ,42.1888,-71.3333,20,cfu/100ml,Medfield/Millis,Safe
2012-11-20 0:00:00,Escherichia coli,59CS,Mellen St. Bridge,42.1169,-71.5014,86,cfu/100ml,Bellingham/Hopedale/Milford,Safe
2012-11-20 0:00:00,Escherichia coli,90CS,"Rt. 126, N. Main St.",42.0943,-71.476,20,cfu/100ml,Bellingham,Safe
2012-11-20 0:00:00,Escherichia coli,773S,Longfellow Bridge,42.3614,-71.0754,110,cfu/100ml,Cambridge,Safe
2012-11-20 0:00:00,Escherichia coli,763S,Massachusetts Ave. (Harvard) Bridge,42.3544,-71.0914,74,cfu/100ml,Boston/Cambridge,Safe
2012-11-20 0:00:00,Escherichia coli,760T,Muddy River at Commonwealth Ave.,42.3487,-71.0918,134,cfu/100ml,Boston,Safe
2012-11-20 0:00:00,Escherichia coli,743S,Western Ave. Bridge,42.3642,-71.1168,457,cfu/100ml,Boston/Cambridge,No Swimming
2012-11-20 0:00:00,Escherichia coli,635S,2391 Commonwealth Ave.,42.3448,-71.2599,20,cfu/100ml,Newton,Safe
2012-11-20 0:00:00,Escherichia coli,609S,Washington St. Bridge,42.3252,-71.2585,20,cfu/100ml,Wellesley/Newton,Safe
2012-11-20 0:00:00,Escherichia coli,729S,Eliot St. Bridge,42.3716,-71.1328,201,cfu/100ml,Boston/Cambridge,Safe
2012-11-20 0:00:00,Escherichia coli,621S,Leo J. Martin Golf Course / Park Rd.,42.3306,-71.268,5,cfu/100ml,Newton/Weston,Safe
2012-11-20 0:00:00,Escherichia coli,662S,Moody St. Bridge,42.3732,-71.2367,41,cfu/100ml,Waltham,Safe
2012-11-20 0:00:00,Escherichia coli,675S,North St. Bridge,42.3672,-71.2182,110,cfu/100ml,Newton/Waltham/Watertown,Safe
2012-11-20 0:00:00,Escherichia coli,700S,N. Beacon St. Bridge,42.3589,-71.1616,121,cfu/100ml,Brighton/Watertown,Safe
2012-11-20 0:00:00,Escherichia coli,715S,Arsenal St. Bridge,42.3616,-71.1473,218,cfu/100ml,Brighton/Watertown,Safe
2012-10-17 0:00:00,Escherichia coli,1NBS,North Beacon St. Bridge-Center,42.3589,-71.1619,290,cfu/100ml,Watertown,No Swimming
2012-10-17 0:00:00,Escherichia coli,4LONG,Longfellow Bridge-Center,42.3611,-71.0758,100,cfu/100ml,Cambridge,Safe
2012-10-17 0:00:00,Escherichia coli,2LARZ,Larz Anderson Bridge-Center,42.3691,-71.1235,15,cfu/100ml,Cambridge ,Safe
2012-10-17 0:00:00,Escherichia coli,3BU,BU Bridge-Center,42.3526,-71.1112,50,cfu/100ml,Cambridge ,Safe
2012-10-16 0:00:00,Escherichia coli,229S,"Rt. 115, Baltimore St.",42.1433,-71.3493,31,cfu/100ml,Millis,Safe
2012-10-16 0:00:00,Escherichia coli,269T,Causeway St./ Stop River,42.1585,-71.3029,63,cfu/100ml,Medfield,Safe
2012-10-16 0:00:00,Escherichia coli,267S,Dwight St. Bridge,42.1735,-71.3232,145,cfu/100ml,Millis/Medfield,Safe
2012-10-16 0:00:00,Escherichia coli,290S,West St. / Dover Rd. ,42.1888,-71.3333,109,cfu/100ml,Medfield/Millis,Safe
2012-10-16 0:00:00,Escherichia coli,343S,Farm Rd./Bridge St.,42.2326,-71.3303,63,cfu/100ml,Dover/Sherborn,Safe
2012-10-16 0:00:00,Escherichia coli,199S,Populatic Pond Boat Launch,42.1311,-71.3768,52,cfu/100ml,Norfolk,Safe
2012-10-16 0:00:00,Escherichia coli,35CS,Central Street Bridge,42.1395,-71.5123,1020,cfu/100ml,Milford,No Swimming
2012-10-16 0:00:00,Escherichia coli,318S,Rt. 27 Bridge / S. Main St.,42.2099,-71.3517,63,cfu/100ml,Medfield/Sherborn,Safe
2012-10-16 0:00:00,Escherichia coli,165S,Shaw St. / Elm St. Bridge,42.1365,-71.4185,63,cfu/100ml,Franklin/Medway,Safe
2012-10-16 0:00:00,Escherichia coli,130S,Maple St. Bridge,42.1195,-71.4534,122,cfu/100ml,Bellingham,Safe
2012-10-16 0:00:00,Escherichia coli,012S,Watertown Dam Footbridge,42.3651,-71.1903,1310,cfu/100ml,Watertown,Not safe for activities
2012-10-16 0:00:00,Escherichia coli,387S,Elm Bank / Cheney Dr. Bridge,42.2757,-71.3095,240,cfu/100ml,Wellesley/Dover,No Swimming
2012-10-16 0:00:00,Escherichia coli,447S,"USGS Dover Gage, Mill St.",42.2563,-71.2596,20,cfu/100ml,Dover/Needham,Safe
2012-10-16 0:00:00,Escherichia coli,3BU,BU Bridge-Center,42.3526,-71.1112,40,cfu/100ml,Cambridge ,Safe
2012-10-16 0:00:00,Escherichia coli,2LARZ,Larz Anderson Bridge-Center,42.3691,-71.1235,60,cfu/100ml,Cambridge ,Safe
2012-10-16 0:00:00,Escherichia coli,1NBS,North Beacon St. Bridge-Center,42.3589,-71.1619,30,cfu/100ml,Watertown,Safe
2012-10-16 0:00:00,Escherichia coli,567S,Nahanton Park,42.2971,-71.2078,63,cfu/100ml,Needham/Newton,Safe
2012-10-16 0:00:00,Escherichia coli,4LONG,Longfellow Bridge-Center,42.3611,-71.0758,80,cfu/100ml,Cambridge,Safe
2012-10-16 0:00:00,Escherichia coli,784S,New Charles River Dam,42.369,-71.0617,74,cfu/100ml,Boston,Safe
2012-10-16 0:00:00,Escherichia coli,763S,Massachusetts Ave. (Harvard) Bridge,42.3544,-71.0914,122,cfu/100ml,Boston/Cambridge,Safe
2012-10-16 0:00:00,Escherichia coli,484S,Greendale Ave. / Lyons St. / Dedham Medical Center,42.267,-71.205,51,cfu/100ml,Dedham/Needham ,Safe
2012-10-16 0:00:00,Escherichia coli,521S,Ames St. Bridge,42.2524,-71.1763,41,cfu/100ml,Dedham,Safe
2012-10-16 0:00:00,Escherichia coli,773S,Longfellow Bridge,42.3614,-71.0754,96,cfu/100ml,Cambridge,Safe
2012-10-16 0:00:00,Escherichia coli,743S,Western Ave. Bridge,42.3642,-71.1168,41,cfu/100ml,Boston/Cambridge,Safe
2012-10-16 0:00:00,Escherichia coli,760T,Muddy River at Commonwealth Ave.,42.3487,-71.0918,2100,cfu/100ml,Boston,Not safe for activities
2012-10-16 0:00:00,Escherichia coli,729S,Eliot St. Bridge,42.3716,-71.1328,175,cfu/100ml,Boston/Cambridge,Safe
2012-10-16 0:00:00,Escherichia coli,700S,N. Beacon St. Bridge,42.3589,-71.1616,228,cfu/100ml,Brighton/Watertown,Safe
2012-10-16 0:00:00,Escherichia coli,675S,North St. Bridge,42.3672,-71.2182,364,cfu/100ml,Newton/Waltham/Watertown,No Swimming
2012-10-16 0:00:00,Escherichia coli,662S,Moody St. Bridge,42.3732,-71.2367,419,cfu/100ml,Waltham,No Swimming
2012-10-16 0:00:00,Escherichia coli,648S,"Auburndale Park, Lakes Region",42.3615,-71.2501,97,cfu/100ml,Waltham,Safe
2012-10-16 0:00:00,Escherichia coli,635S,2391 Commonwealth Ave.,42.3448,-71.2599,98,cfu/100ml,Newton,Safe
2012-10-16 0:00:00,Escherichia coli,534S,Rt. 109 Bridge,42.2708,-71.1732,134,cfu/100ml,Boston/Dedham,Safe
2012-10-16 0:00:00,Escherichia coli,621S,Leo J. Martin Golf Course / Park Rd.,42.3306,-71.268,74,cfu/100ml,Newton/Weston,Safe
2012-10-16 0:00:00,Escherichia coli,609S,Washington St. Bridge,42.3252,-71.2585,161,cfu/100ml,Wellesley/Newton,Safe
2012-10-16 0:00:00,Escherichia coli,59CS,Mellen St. Bridge,42.1169,-71.5014,537,cfu/100ml,Bellingham/Hopedale/Milford,No Swimming
2012-10-16 0:00:00,Escherichia coli,715S,Arsenal St. Bridge,42.3616,-71.1473,295,cfu/100ml,Brighton/Watertown,No Swimming
2012-10-16 0:00:00,Escherichia coli,90CS,"Rt. 126, N. Main St.",42.0943,-71.476,379,cfu/100ml,Bellingham,No Swimming
2012-10-10 0:00:00,Escherichia coli,4LONG,Longfellow Bridge-Center,42.3611,-71.0758,70,cfu/100ml,Cambridge,Safe
2012-10-10 0:00:00,Escherichia coli,1NBS,North Beacon St. Bridge-Center,42.3589,-71.1619,40,cfu/100ml,Watertown,Safe
2012-10-10 0:00:00,Escherichia coli,3BU,BU Bridge-Center,42.3526,-71.1112,160,cfu/100ml,Cambridge ,Safe
2012-10-10 0:00:00,Escherichia coli,2LARZ,Larz Anderson Bridge-Center,42.3691,-71.1235,35,cfu/100ml,Cambridge ,Safe
2012-10-09 0:00:00,Escherichia coli,2LARZ,Larz Anderson Bridge-Center,42.3691,-71.1235,5,cfu/100ml,Cambridge ,Safe
2012-10-09 0:00:00,Escherichia coli,4LONG,Longfellow Bridge-Center,42.3611,-71.0758,70,cfu/100ml,Cambridge,Safe
2012-10-09 0:00:00,Escherichia coli,3BU,BU Bridge-Center,42.3526,-71.1112,740,cfu/100ml,Cambridge ,No Swimming
2012-10-09 0:00:00,Escherichia coli,1NBS,North Beacon St. Bridge-Center,42.3589,-71.1619,140,cfu/100ml,Watertown,Safe
2012-10-03 0:00:00,Escherichia coli,1NBS,North Beacon St. Bridge-Center,42.3589,-71.1619,170,cfu/100ml,Watertown,Safe
2012-10-03 0:00:00,Escherichia coli,2LARZ,Larz Anderson Bridge-Center,42.3691,-71.1235,80,cfu/100ml,Cambridge ,Safe
2012-10-03 0:00:00,Escherichia coli,3BU,BU Bridge-Center,42.3526,-71.1112,140,cfu/100ml,Cambridge ,Safe
2012-10-03 0:00:00,Escherichia coli,4LONG,Longfellow Bridge-Center,42.3611,-71.0758,30,cfu/100ml,Cambridge,Safe
2012-10-02 0:00:00,Escherichia coli,1NBS,North Beacon St. Bridge-Center,42.3589,-71.1619,460,cfu/100ml,Watertown,No Swimming
2012-10-02 0:00:00,Escherichia coli,2LARZ,Larz Anderson Bridge-Center,42.3691,-71.1235,110,cfu/100ml,Cambridge ,Safe
2012-10-02 0:00:00,Escherichia coli,4LONG,Longfellow Bridge-Center,42.3611,-71.0758,50,cfu/100ml,Cambridge,Safe
2012-10-02 0:00:00,Escherichia coli,3BU,BU Bridge-Center,42.3526,-71.1112,70,cfu/100ml,Cambridge ,Safe
2012-09-26 0:00:00,Escherichia coli,4LONG,Longfellow Bridge-Center,42.3611,-71.0758,40,cfu/100ml,Cambridge,Safe
2012-09-26 0:00:00,Escherichia coli,3BU,BU Bridge-Center,42.3526,-71.1112,960,cfu/100ml,Cambridge ,No Swimming
2012-09-26 0:00:00,Escherichia coli,2LARZ,Larz Anderson Bridge-Center,42.3691,-71.1235,80,cfu/100ml,Cambridge ,Safe
2012-09-26 0:00:00,Escherichia coli,1NBS,North Beacon St. Bridge-Center,42.3589,-71.1619,50,cfu/100ml,Watertown,Safe
2012-09-19 0:00:00,Escherichia coli,4LONG,Longfellow Bridge-Center,42.3611,-71.0758,110,cfu/100ml,Cambridge,Safe
2012-09-19 0:00:00,Escherichia coli,1NBS,North Beacon St. Bridge-Center,42.3589,-71.1619,7100,cfu/100ml,Watertown,Not safe for activities
2012-09-19 0:00:00,Escherichia coli,3BU,BU Bridge-Center,42.3526,-71.1112,650,cfu/100ml,Cambridge ,No Swimming
2012-09-19 0:00:00,Escherichia coli,2LARZ,Larz Anderson Bridge-Center,42.3691,-71.1235,1200,cfu/100ml,Cambridge ,No Swimming
2012-09-18 0:00:00,Escherichia coli,229S,"Rt. 115, Baltimore St.",42.1433,-71.3493,86,cfu/100ml,Millis,Safe
2012-09-18 0:00:00,Escherichia coli,4LONG,Longfellow Bridge-Center,42.3611,-71.0758,40,cfu/100ml,Cambridge,Safe
2012-09-18 0:00:00,Escherichia coli,3BU,BU Bridge-Center,42.3526,-71.1112,40,cfu/100ml,Cambridge ,Safe
2012-09-18 0:00:00,Escherichia coli,2LARZ,Larz Anderson Bridge-Center,42.3691,-71.1235,40,cfu/100ml,Cambridge ,Safe
2012-09-18 0:00:00,Escherichia coli,1NBS,North Beacon St. Bridge-Center,42.3589,-71.1619,20,cfu/100ml,Watertown,Safe
2012-09-18 0:00:00,Escherichia coli,743S,Western Ave. Bridge,42.3642,-71.1168,20,cfu/100ml,Boston/Cambridge,Safe
2012-09-18 0:00:00,Escherichia coli,165S,Shaw St. / Elm St. Bridge,42.1365,-71.4185,156,cfu/100ml,Franklin/Medway,Safe
2012-09-18 0:00:00,Escherichia coli,635S,2391 Commonwealth Ave.,42.3448,-71.2599,86,cfu/100ml,Newton,Safe
2012-09-18 0:00:00,Escherichia coli,648S,"Auburndale Park, Lakes Region",42.3615,-71.2501,41,cfu/100ml,Waltham,Safe
2012-09-18 0:00:00,Escherichia coli,662S,Moody St. Bridge,42.3732,-71.2367,63,cfu/100ml,Waltham,Safe
2012-09-18 0:00:00,Escherichia coli,675S,North St. Bridge,42.3672,-71.2182,262,cfu/100ml,Newton/Waltham/Watertown,No Swimming
2012-09-18 0:00:00,Escherichia coli,700S,N. Beacon St. Bridge,42.3589,-71.1616,52,cfu/100ml,Brighton/Watertown,Safe
2012-09-18 0:00:00,Escherichia coli,609S,Washington St. Bridge,42.3252,-71.2585,41,cfu/100ml,Wellesley/Newton,Safe
2012-09-18 0:00:00,Escherichia coli,729S,Eliot St. Bridge,42.3716,-71.1328,74,cfu/100ml,Boston/Cambridge,Safe
2012-09-18 0:00:00,Escherichia coli,59CS,Mellen St. Bridge,42.1169,-71.5014,110,cfu/100ml,Bellingham/Hopedale/Milford,Safe
2012-09-18 0:00:00,Escherichia coli,760T,Muddy River at Commonwealth Ave.,42.3487,-71.0918,1260,cfu/100ml,Boston,No Swimming
2012-09-18 0:00:00,Escherichia coli,763S,Massachusetts Ave. (Harvard) Bridge,42.3544,-71.0914,146,cfu/100ml,Boston/Cambridge,Safe
2012-09-18 0:00:00,Escherichia coli,773S,Longfellow Bridge,42.3614,-71.0754,243,cfu/100ml,Cambridge,No Swimming
2012-09-18 0:00:00,Escherichia coli,784S,New Charles River Dam,42.369,-71.0617,10,cfu/100ml,Boston,Safe
2012-09-18 0:00:00,Escherichia coli,90CS,"Rt. 126, N. Main St.",42.0943,-71.476,20,cfu/100ml,Bellingham,Safe
2012-09-18 0:00:00,Escherichia coli,715S,Arsenal St. Bridge,42.3616,-71.1473,52,cfu/100ml,Brighton/Watertown,Safe
2012-09-18 0:00:00,Escherichia coli,343S,Farm Rd./Bridge St.,42.2326,-71.3303,10,cfu/100ml,Dover/Sherborn,Safe
2012-09-18 0:00:00,Escherichia coli,130S,Maple St. Bridge,42.1195,-71.4534,74,cfu/100ml,Bellingham,Safe
2012-09-18 0:00:00,Escherichia coli,199S,Populatic Pond Boat Launch,42.1311,-71.3768,31,cfu/100ml,Norfolk,Safe
2012-09-18 0:00:00,Escherichia coli,267S,Dwight St. Bridge,42.1735,-71.3232,86,cfu/100ml,Millis/Medfield,Safe
2012-09-18 0:00:00,Escherichia coli,269T,Causeway St./ Stop River,42.1585,-71.3029,199,cfu/100ml,Medfield,Safe
2012-09-18 0:00:00,Escherichia coli,621S,Leo J. Martin Golf Course / Park Rd.,42.3306,-71.268,86,cfu/100ml,Newton/Weston,Safe
2012-09-18 0:00:00,Escherichia coli,318S,Rt. 27 Bridge / S. Main St.,42.2099,-71.3517,31,cfu/100ml,Medfield/Sherborn,Safe
2012-09-18 0:00:00,Escherichia coli,012S,Watertown Dam Footbridge,42.3651,-71.1903,240,cfu/100ml,Watertown,No Swimming
2012-09-18 0:00:00,Escherichia coli,35CS,Central Street Bridge,42.1395,-71.5123,341,cfu/100ml,Milford,No Swimming
2012-09-18 0:00:00,Escherichia coli,387S,Elm Bank / Cheney Dr. Bridge,42.2757,-71.3095,20,cfu/100ml,Wellesley/Dover,Safe
2012-09-18 0:00:00,Escherichia coli,400S,Charles River Road Bridge,42.2693,-71.2998,31,cfu/100ml,Dover/Needham,Safe
2012-09-18 0:00:00,Escherichia coli,447S,"USGS Dover Gage, Mill St.",42.2563,-71.2596,20,cfu/100ml,Dover/Needham,Safe
2012-09-18 0:00:00,Escherichia coli,484S,Greendale Ave. / Lyons St. / Dedham Medical Center,42.267,-71.205,63,cfu/100ml,Dedham/Needham ,Safe
2012-09-18 0:00:00,Escherichia coli,521S,Ames St. Bridge,42.2524,-71.1763,52,cfu/100ml,Dedham,Safe
2012-09-18 0:00:00,Escherichia coli,534S,Rt. 109 Bridge,42.2708,-71.1732,5,cfu/100ml,Boston/Dedham,Safe
2012-09-18 0:00:00,Escherichia coli,567S,Nahanton Park,42.2971,-71.2078,10,cfu/100ml,Needham/Newton,Safe
2012-09-18 0:00:00,Escherichia coli,290S,West St. / Dover Rd. ,42.1888,-71.3333,85,cfu/100ml,Medfield/Millis,Safe
2012-09-12 0:00:00,Escherichia coli,2LARZ,Larz Anderson Bridge-Center,42.3691,-71.1235,60,cfu/100ml,Cambridge ,Safe
2012-09-12 0:00:00,Escherichia coli,1NBS,North Beacon St. Bridge-Center,42.3589,-71.1619,80,cfu/100ml,Watertown,Safe
2012-09-12 0:00:00,Escherichia coli,3BU,BU Bridge-Center,42.3526,-71.1112,70,cfu/100ml,Cambridge ,Safe
2012-09-12 0:00:00,Escherichia coli,4LONG,Longfellow Bridge-Center,42.3611,-71.0758,30,cfu/100ml,Cambridge,Safe
2012-09-11 0:00:00,Escherichia coli,1NBS,North Beacon St. Bridge-Center,42.3589,-71.1619,80,cfu/100ml,Watertown,Safe
2012-09-11 0:00:00,Escherichia coli,4LONG,Longfellow Bridge-Center,42.3611,-71.0758,70,cfu/100ml,Cambridge,Safe
2012-09-11 0:00:00,Escherichia coli,3BU,BU Bridge-Center,42.3526,-71.1112,140,cfu/100ml,Cambridge ,Safe
2012-09-11 0:00:00,Escherichia coli,2LARZ,Larz Anderson Bridge-Center,42.3691,-71.1235,80,cfu/100ml,Cambridge ,Safe
2012-09-05 0:00:00,Escherichia coli,2LARZ,Larz Anderson Bridge-Center,42.3691,-71.1235,1400,cfu/100ml,Cambridge ,Not safe for activities
2012-09-05 0:00:00,Escherichia coli,1NBS,North Beacon St. Bridge-Center,42.3589,-71.1619,1400,cfu/100ml,Watertown,Not safe for activities
2012-09-05 0:00:00,Escherichia coli,3BU,BU Bridge-Center,42.3526,-71.1112,1400,cfu/100ml,Cambridge ,Not safe for activities
2012-09-04 0:00:00,Escherichia coli,1NBS,North Beacon St. Bridge-Center,42.3589,-71.1619,130,cfu/100ml,Watertown,Safe
2012-09-04 0:00:00,Escherichia coli,4LONG,Longfellow Bridge-Center,42.3611,-71.0758,5,cfu/100ml,Cambridge,Safe
2012-09-04 0:00:00,Escherichia coli,2LARZ,Larz Anderson Bridge-Center,42.3691,-71.1235,60,cfu/100ml,Cambridge ,Safe
2012-09-04 0:00:00,Escherichia coli,3BU,BU Bridge-Center,42.3526,-71.1112,310,cfu/100ml,Cambridge ,No Swimming
2012-08-29 0:00:00,Escherichia coli,3BU,BU Bridge-Center,42.3526,-71.1112,100,cfu/100ml,Cambridge ,Safe
2012-08-29 0:00:00,Escherichia coli,4LONG,Longfellow Bridge-Center,42.3611,-71.0758,20,cfu/100ml,Cambridge,Safe
2012-08-29 0:00:00,Escherichia coli,2LARZ,Larz Anderson Bridge-Center,42.3691,-71.1235,20,cfu/100ml,Cambridge ,Safe
2012-08-29 0:00:00,Escherichia coli,1NBS,North Beacon St. Bridge-Center,42.3589,-71.1619,270,cfu/100ml,Watertown,No Swimming
2012-08-28 0:00:00,Escherichia coli,3BU,BU Bridge-Center,42.3526,-71.1112,40,cfu/100ml,Cambridge ,Safe
2012-08-28 0:00:00,Escherichia coli,4LONG,Longfellow Bridge-Center,42.3611,-71.0758,5,cfu/100ml,Cambridge,Safe
2012-08-28 0:00:00,Escherichia coli,2LARZ,Larz Anderson Bridge-Center,42.3691,-71.1235,70,cfu/100ml,Cambridge ,Safe
2012-08-28 0:00:00,Escherichia coli,1NBS,North Beacon St. Bridge-Center,42.3589,-71.1619,40,cfu/100ml,Watertown,Safe
2012-08-22 0:00:00,Escherichia coli,3BU,BU Bridge-Center,42.3526,-71.1112,160,cfu/100ml,Cambridge ,Safe
2012-08-22 0:00:00,Escherichia coli,1NBS,North Beacon St. Bridge-Center,42.3589,-71.1619,70,cfu/100ml,Watertown,Safe
