turbidity_ntu,temperature_c,conductance_ms,ph,do_mg_l,rain_day0_in,rain_lag1_in,rain_lag2_in,rain_3day_cum,month,doy_sin,doy_cos,hour,station_id,ecoli_cfu,date_collected,source
,,,,,0.91,0.0,0.0,0.91,6,0.1628070129385171,-0.986657932891657,8,174,794.0,2021-06-22 08:50:00,mystic
4.43,25.614,,8.6,9.92,0.91,0.0,0.0,0.91,6,0.1628070129385171,-0.986657932891657,8,176,41.0,2021-06-22 08:44:00,mystic
4.03,25.532,,8.85,10.13,0.91,0.0,0.0,0.91,6,0.1628070129385171,-0.986657932891657,8,59,20.0,2021-06-22 08:39:00,mystic
,22.268,,7.0,1.58,0.91,0.0,0.0,0.91,6,0.1628070129385171,-0.986657932891657,8,277,231.0,2021-06-22 08:34:00,mystic
,22.247,,7.03,1.49,0.91,0.0,0.0,0.91,6,0.1628070129385171,-0.986657932891657,8,172,233.0,2021-06-22 08:31:00,mystic
,22.3,,7.03,1.71,0.91,0.0,0.0,0.91,6,0.1628070129385171,-0.986657932891657,8,276,187.0,2021-06-22 08:23:00,mystic
,24.364,,7.04,1.81,0.91,0.0,0.0,0.91,6,0.1628070129385171,-0.986657932891657,8,70,1300.0,2021-06-22 08:06:00,mystic
,24.411,,7.59,7.64,0.91,0.0,0.0,0.91,6,0.1628070129385171,-0.986657932891657,7,57,109.0,2021-06-22 07:58:00,mystic
,24.491,,7.83,8.42,0.91,0.0,0.0,0.91,6,0.1628070129385171,-0.986657932891657,7,83,221.0,2021-06-22 07:52:00,mystic
4.97,25.811,,7.73,7.8,0.0,0.0,0.0,0.0,6,0.1797665857255624,-0.9837092937736096,9,83,272.0,2021-06-21 09:41:00,mystic
3.4,25.479,,7.59,7.12,0.0,0.0,0.0,0.0,6,0.1797665857255624,-0.9837092937736096,9,57,379.0,2021-06-21 09:35:00,mystic
2.59,25.255,,7.41,6.97,0.0,0.0,0.0,0.0,6,0.1797665857255624,-0.9837092937736096,9,56,98.0,2021-06-21 09:07:00,mystic
4.16,25.475,,8.86,11.85,0.0,0.0,0.0,0.0,6,0.1797665857255624,-0.9837092937736096,8,67,10.0,2021-06-21 08:55:00,mystic
11.19,24.266,,7.13,2.75,0.0,0.0,0.0,0.0,6,0.1797665857255624,-0.9837092937736096,8,74,1720.0,2021-06-21 08:50:00,mystic
,,,,,0.0,0.0,0.0,0.0,6,0.1797665857255624,-0.9837092937736096,8,174,1250.0,2021-06-21 08:47:00,mystic
4.97,25.117,,8.75,11.58,0.0,0.0,0.0,0.0,6,0.1797665857255624,-0.9837092937736096,8,176,173.0,2021-06-21 08:46:00,mystic
4.05,24.966,,8.97,12.16,0.0,0.0,0.0,0.0,6,0.1797665857255624,-0.9837092937736096,8,59,52.0,2021-06-21 08:40:00,mystic
2.44,21.645,,7.1,1.58,0.0,0.0,0.0,0.0,6,0.1797665857255624,-0.9837092937736096,8,172,145.0,2021-06-21 08:33:00,mystic
5.65,21.73,,7.1,1.61,0.0,0.0,0.0,0.0,6,0.1797665857255624,-0.9837092937736096,8,277,146.0,2021-06-21 08:29:00,mystic
2.61,21.736,,7.09,1.54,0.0,0.0,0.0,0.0,6,0.1797665857255624,-0.9837092937736096,8,276,97.0,2021-06-21 08:22:00,mystic
2.3,24.081,,6.99,1.45,0.0,0.0,0.0,0.0,6,0.1797665857255624,-0.9837092937736096,8,70,1290.0,2021-06-21 08:12:00,mystic
5.07,21.543,,7.18,7.24,0.01,0.53,0.0,0.54,6,0.2802306751992158,-0.9599326896597448,8,83,313.0,2021-06-15 08:33:00,mystic
2.04,20.914,,7.08,5.59,0.01,0.53,0.0,0.54,6,0.2802306751992158,-0.9599326896597448,8,66,359.0,2021-06-15 08:28:00,mystic
2.04,20.914,,7.08,5.59,0.01,0.53,0.0,0.54,6,0.2802306751992158,-0.9599326896597448,8,66,272.0,2021-06-15 08:28:00,mystic
2.98,21.227,,7.19,5.39,0.01,0.53,0.0,0.54,6,0.2802306751992158,-0.9599326896597448,8,177,399.0,2021-06-15 08:08:00,mystic
11.46,21.449,,7.31,8.95,0.01,0.53,0.0,0.54,6,0.2802306751992158,-0.9599326896597448,7,167,41.0,2021-06-15 07:56:00,mystic
1.43,26.308,,7.61,8.18,0.05,0.0,0.0,0.05,6,0.3777079652039649,-0.9259247771938498,9,83,52.0,2021-06-09 09:55:00,mystic
1.6,26.356,,7.42,6.84,0.05,0.0,0.0,0.05,6,0.3777079652039649,-0.9259247771938498,9,57,189.0,2021-06-09 09:48:00,mystic
2.23,25.691,,7.29,5.26,0.05,0.0,0.0,0.05,6,0.3777079652039649,-0.9259247771938498,9,56,243.0,2021-06-09 09:21:00,mystic
4.39,26.339,,7.74,8.83,0.05,0.0,0.0,0.05,6,0.3777079652039649,-0.9259247771938498,9,67,10.0,2021-06-09 09:08:00,mystic
3.06,27.324,,8.87,11.29,0.05,0.0,0.0,0.05,6,0.3777079652039649,-0.9259247771938498,8,176,20.0,2021-06-09 08:58:00,mystic
3.48,26.516,,8.55,10.47,0.05,0.0,0.0,0.05,6,0.3777079652039649,-0.9259247771938498,8,59,31.0,2021-06-09 08:53:00,mystic
,23.851,,7.07,1.76,0.05,0.0,0.0,0.05,6,0.3777079652039649,-0.9259247771938498,8,74,988.0,2021-06-09 08:39:00,mystic
,,,,,0.05,0.0,0.0,0.05,6,0.3777079652039649,-0.9259247771938498,8,174,657.0,2021-06-09 08:30:00,mystic
,22.884,,7.03,1.53,0.05,0.0,0.0,0.05,6,0.3777079652039649,-0.9259247771938498,8,172,776.0,2021-06-09 08:22:00,mystic
,22.869,,7.06,1.41,0.05,0.0,0.0,0.05,6,0.3777079652039649,-0.9259247771938498,8,277,1310.0,2021-06-09 08:16:00,mystic
,22.742,,7.06,1.43,0.05,0.0,0.0,0.05,6,0.3777079652039649,-0.9259247771938498,8,276,146.0,2021-06-09 08:08:00,mystic
,23.98,,6.86,1.39,0.05,0.0,0.0,0.05,6,0.3777079652039649,-0.9259247771938498,7,70,350.0,2021-06-09 07:56:00,mystic
12.38,23.83,,7.04,3.1,0.0,0.0,0.0,0.0,6,0.4093559588156213,-0.9123747579707272,9,74,450.0,2021-06-07 09:11:00,mystic
,,,,,0.0,0.0,0.0,0.0,6,0.4093559588156213,-0.9123747579707272,9,174,275.0,2021-06-07 09:05:00,mystic
2.01,23.917,,7.21,6.19,0.0,0.0,0.0,0.0,6,0.4093559588156213,-0.9123747579707272,9,56,295.0,2021-06-07 09:01:00,mystic
3.95,21.796,,7.0,2.02,0.0,0.0,0.0,0.0,6,0.4093559588156213,-0.9123747579707272,8,172,226.0,2021-06-07 08:48:00,mystic
4.26,24.405,,7.8,9.94,0.0,0.0,0.0,0.0,6,0.4093559588156213,-0.9123747579707272,8,67,10.0,2021-06-07 08:45:00,mystic
,22.176,,6.89,1.63,0.0,0.0,0.0,0.0,6,0.4093559588156213,-0.9123747579707272,8,277,3260.0,2021-06-07 08:44:00,mystic
5.48,21.648,,7.01,2.33,0.0,0.0,0.0,0.0,6,0.4093559588156213,-0.9123747579707272,8,276,281.0,2021-06-07 08:35:00,mystic
3.88,24.876,,8.75,12.21,0.0,0.0,0.0,0.0,6,0.4093559588156213,-0.9123747579707272,8,176,97.0,2021-06-07 08:31:00,mystic
2.3,22.664,,7.04,2.49,0.0,0.0,0.0,0.0,6,0.4093559588156213,-0.9123747579707272,8,70,404.0,2021-06-07 08:26:00,mystic
3.7,24.25,,8.21,10.59,0.0,0.0,0.0,0.0,6,0.4093559588156213,-0.9123747579707272,8,59,31.0,2021-06-07 08:26:00,mystic
2.33,23.055,,7.19,6.52,0.0,0.0,0.0,0.0,6,0.4093559588156213,-0.9123747579707272,8,57,2360.0,2021-06-07 08:19:00,mystic
3.33,22.896,,7.27,8.34,0.0,0.0,0.0,0.0,6,0.4093559588156213,-0.9123747579707272,8,83,697.0,2021-06-07 08:14:00,mystic
,16.742,,7.1,7.77,0.0,0.0,0.15,0.15,6,0.48627270710869,-0.8738071036110808,8,83,318.0,2021-06-02 08:56:00,mystic
,16.412,,7.07,7.2,0.0,0.0,0.15,0.15,6,0.48627270710869,-0.8738071036110808,8,66,98.0,2021-06-02 08:47:00,mystic
,16.412,,7.07,7.2,0.0,0.0,0.15,0.15,6,0.48627270710869,-0.8738071036110808,8,66,122.0,2021-06-02 08:47:00,mystic
,17.554,,7.02,7.63,0.0,0.0,0.15,0.15,6,0.48627270710869,-0.8738071036110808,8,177,160.0,2021-06-02 08:32:00,mystic
,17.715,,7.05,8.57,0.0,0.0,0.15,0.15,6,0.48627270710869,-0.8738071036110808,8,167,86.0,2021-06-02 08:12:00,mystic
,,,,,0.0,0.0,0.0,0.0,5,0.6807734094770161,-0.7324940716135789,8,83,63.0,2021-05-19 08:35:00,mystic
,,,,,0.0,0.0,0.0,0.0,5,0.6807734094770161,-0.7324940716135789,8,66,74.0,2021-05-19 08:26:00,mystic
,,,,,0.0,0.0,0.0,0.0,5,0.6807734094770161,-0.7324940716135789,8,66,121.0,2021-05-19 08:26:00,mystic
,,,,,0.0,0.0,0.0,0.0,5,0.6807734094770161,-0.7324940716135789,8,177,108.0,2021-05-19 08:10:00,mystic
,,,,,0.0,0.0,0.0,0.0,5,0.6807734094770161,-0.7324940716135789,7,167,121.0,2021-05-19 07:55:05,mystic
,,,,,0.0,0.01,0.0,0.01,5,0.705583610107178,-0.7086266782644596,9,83,31.0,2021-05-17 09:45:00,mystic
,,,,,0.0,0.01,0.0,0.01,5,0.705583610107178,-0.7086266782644596,9,57,20.0,2021-05-17 09:40:00,mystic
,,,,,0.0,0.01,0.0,0.01,5,0.705583610107178,-0.7086266782644596,9,56,175.0,2021-05-17 09:15:00,mystic
,,,,,0.0,0.01,0.0,0.01,5,0.705583610107178,-0.7086266782644596,9,67,10.0,2021-05-17 09:05:00,mystic
,,,,,0.0,0.01,0.0,0.01,5,0.705583610107178,-0.7086266782644596,8,176,63.0,2021-05-17 08:55:00,mystic
,,,,,0.0,0.01,0.0,0.01,5,0.705583610107178,-0.7086266782644596,8,59,63.0,2021-05-17 08:45:00,mystic
,,,,,0.0,0.01,0.0,0.01,5,0.705583610107178,-0.7086266782644596,8,74,379.0,2021-05-17 08:42:00,mystic
,,,,,0.0,0.01,0.0,0.01,5,0.705583610107178,-0.7086266782644596,8,174,359.0,2021-05-17 08:37:00,mystic
,,,,,0.0,0.01,0.0,0.01,5,0.705583610107178,-0.7086266782644596,8,172,158.0,2021-05-17 08:19:00,mystic
,,,,,0.0,0.01,0.0,0.01,5,0.705583610107178,-0.7086266782644596,8,277,479.0,2021-05-17 08:16:00,mystic
,,,,,0.0,0.01,0.0,0.01,5,0.705583610107178,-0.7086266782644596,8,276,148.0,2021-05-17 08:12:00,mystic
,,,,,0.0,0.01,0.0,0.01,5,0.705583610107178,-0.7086266782644596,8,70,341.0,2021-05-17 08:00:00,mystic
,,,,,0.0,0.0,0.53,0.53,5,0.8165380514459161,-0.5772916165517272,9,83,63.0,2021-05-07 09:34:00,mystic
,,,,,0.0,0.0,0.53,0.53,5,0.8165380514459161,-0.5772916165517272,9,57,10.0,2021-05-07 09:30:00,mystic
,,,,,0.0,0.0,0.53,0.53,5,0.8165380514459161,-0.5772916165517272,9,56,173.0,2021-05-07 09:04:00,mystic
,,,,,0.0,0.0,0.53,0.53,5,0.8165380514459161,-0.5772916165517272,8,67,158.0,2021-05-07 08:54:00,mystic
,,,,,0.0,0.0,0.53,0.53,5,0.8165380514459161,-0.5772916165517272,8,176,309.0,2021-05-07 08:44:00,mystic
,,,,,0.0,0.0,0.53,0.53,5,0.8165380514459161,-0.5772916165517272,8,59,262.0,2021-05-07 08:41:00,mystic
,,,,,0.0,0.0,0.53,0.53,5,0.8165380514459161,-0.5772916165517272,8,74,145.0,2021-05-07 08:36:00,mystic
,,,,,0.0,0.0,0.53,0.53,5,0.8165380514459161,-0.5772916165517272,8,174,135.0,2021-05-07 08:31:00,mystic
,,,,,0.0,0.0,0.53,0.53,5,0.8165380514459161,-0.5772916165517272,8,172,336.0,2021-05-07 08:19:00,mystic
,,,,,0.0,0.0,0.53,0.53,5,0.8165380514459161,-0.5772916165517272,8,277,285.0,2021-05-07 08:17:00,mystic
,,,,,0.0,0.0,0.53,0.53,5,0.8165380514459161,-0.5772916165517272,8,276,331.0,2021-05-07 08:11:00,mystic
,,,,,0.0,0.0,0.53,0.53,5,0.8165380514459161,-0.5772916165517272,7,70,613.0,2021-05-07 07:59:00,mystic
,,,,,0.0,0.53,0.6699999999999999,1.2,5,0.8263541987239096,-0.5631507242749186,9,56,160.0,2021-05-06 09:38:00,mystic
,,,,,0.0,0.53,0.6699999999999999,1.2,5,0.8263541987239096,-0.5631507242749186,9,67,528.0,2021-05-06 09:21:00,mystic
,,,,,0.0,0.53,0.6699999999999999,1.2,5,0.8263541987239096,-0.5631507242749186,9,176,909.0,2021-05-06 09:11:00,mystic
,,,,,0.0,0.53,0.6699999999999999,1.2,5,0.8263541987239096,-0.5631507242749186,9,59,638.0,2021-05-06 09:06:00,mystic
,,,,,0.0,0.53,0.6699999999999999,1.2,5,0.8263541987239096,-0.5631507242749186,9,74,2100.0,2021-05-06 09:05:00,mystic
,,,,,0.0,0.53,0.6699999999999999,1.2,5,0.8263541987239096,-0.5631507242749186,8,174,350.0,2021-05-06 08:55:00,mystic
,,,,,0.0,0.53,0.6699999999999999,1.2,5,0.8263541987239096,-0.5631507242749186,8,277,857.0,2021-05-06 08:45:00,mystic
,,,,,0.0,0.53,0.6699999999999999,1.2,5,0.8263541987239096,-0.5631507242749186,8,172,836.0,2021-05-06 08:40:00,mystic
,,,,,0.0,0.53,0.6699999999999999,1.2,5,0.8263541987239096,-0.5631507242749186,8,276,723.0,2021-05-06 08:35:00,mystic
,,,,,0.0,0.53,0.6699999999999999,1.2,5,0.8263541987239096,-0.5631507242749186,8,70,677.0,2021-05-06 08:20:00,mystic
,,,,,0.0,0.53,0.6699999999999999,1.2,5,0.8263541987239096,-0.5631507242749186,8,57,120.0,2021-05-06 08:15:00,mystic
,,,,,0.0,0.53,0.6699999999999999,1.2,5,0.8263541987239096,-0.5631507242749186,8,83,132.0,2021-05-06 08:05:00,mystic
,,,,,0.53,0.6699999999999999,0.02,1.22,5,0.835925479418637,-0.548842958284719,8,83,110.0,2021-05-05 08:11:00,mystic
,,,,,0.53,0.6699999999999999,0.02,1.22,5,0.835925479418637,-0.548842958284719,8,66,1780.0,2021-05-05 08:07:00,mystic
,,,,,0.53,0.6699999999999999,0.02,1.22,5,0.835925479418637,-0.548842958284719,7,177,813.0,2021-05-05 07:40:00,mystic
,,,,,0.53,0.6699999999999999,0.02,1.22,5,0.835925479418637,-0.548842958284719,7,167,41.0,2021-05-05 07:25:00,mystic
,,,,,0.24,0.0,0.01,0.25,4,0.9427611433904208,-0.3334687789181868,8,83,10.0,2021-04-21 08:20:00,mystic
,,,,,0.24,0.0,0.01,0.25,4,0.9427611433904208,-0.3334687789181868,8,66,1230.0,2021-04-21 08:10:00,mystic
,,,,,0.24,0.0,0.01,0.25,4,0.9427611433904208,-0.3334687789181868,8,66,959.0,2021-04-21 08:10:00,mystic
,,,,,0.24,0.0,0.01,0.25,4,0.9427611433904208,-0.3334687789181868,7,177,988.0,2021-04-21 07:45:00,mystic
,,,,,0.24,0.0,0.01,0.25,4,0.9427611433904208,-0.3334687789181868,7,167,189.0,2021-04-21 07:30:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.97961369164549,-0.200890555130635,9,56,109.0,2021-04-13 09:06:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.97961369164549,-0.200890555130635,8,59,41.0,2021-04-13 08:53:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.97961369164549,-0.200890555130635,8,67,20.0,2021-04-13 08:50:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.97961369164549,-0.200890555130635,8,176,10.0,2021-04-13 08:39:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.97961369164549,-0.200890555130635,8,74,256.0,2021-04-13 08:36:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.97961369164549,-0.200890555130635,8,174,185.0,2021-04-13 08:34:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.97961369164549,-0.200890555130635,8,277,292.0,2021-04-13 08:26:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.97961369164549,-0.200890555130635,8,172,173.0,2021-04-13 08:22:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.97961369164549,-0.200890555130635,8,276,262.0,2021-04-13 08:14:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.97961369164549,-0.200890555130635,8,70,836.0,2021-04-13 08:06:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.97961369164549,-0.200890555130635,8,57,10.0,2021-04-13 08:00:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.97961369164549,-0.200890555130635,7,83,41.0,2021-04-13 07:54:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.9829265519799822,-0.18399835165768,9,74,2760.0,2021-04-12 09:12:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.9829265519799822,-0.18399835165768,9,174,148.0,2021-04-12 09:06:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.9829265519799822,-0.18399835165768,8,172,158.0,2021-04-12 08:58:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.9829265519799822,-0.18399835165768,8,277,122.0,2021-04-12 08:55:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.9829265519799822,-0.18399835165768,8,59,63.0,2021-04-12 08:52:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.9829265519799822,-0.18399835165768,8,276,86.0,2021-04-12 08:51:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.9829265519799822,-0.18399835165768,8,176,10.0,2021-04-12 08:45:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.9829265519799822,-0.18399835165768,8,70,148.0,2021-04-12 08:44:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.9829265519799822,-0.18399835165768,8,57,10.0,2021-04-12 08:38:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.9829265519799822,-0.18399835165768,8,67,31.0,2021-04-12 08:36:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.9829265519799822,-0.18399835165768,8,83,20.0,2021-04-12 08:35:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.9829265519799822,-0.18399835165768,8,56,121.0,2021-04-12 08:12:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.9979171608653922,-0.0645084494493162,8,83,10.0,2021-04-05 08:11:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.9979171608653922,-0.0645084494493162,8,83,10.0,2021-04-05 08:10:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.9979171608653922,-0.0645084494493162,8,66,63.0,2021-04-05 08:05:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.9979171608653922,-0.0645084494493162,7,177,98.0,2021-04-05 07:50:00,mystic
,,,,,0.0,0.0,0.0,0.0,4,0.9979171608653922,-0.0645084494493162,7,167,10.0,2021-04-05 07:30:00,mystic
,,,,,0.0,0.92,0.2,1.12,4,0.999916658654738,-0.0129102960750088,9,74,537.0,2021-04-02 09:32:00,mystic
,,,,,0.0,0.92,0.2,1.12,4,0.999916658654738,-0.0129102960750088,9,174,450.0,2021-04-02 09:28:00,mystic
,,,,,0.0,0.92,0.2,1.12,4,0.999916658654738,-0.0129102960750088,9,56,183.0,2021-04-02 09:28:00,mystic
,,,,,0.0,0.92,0.2,1.12,4,0.999916658654738,-0.0129102960750088,9,172,1280.0,2021-04-02 09:14:00,mystic
,,,,,0.0,0.92,0.2,1.12,4,0.999916658654738,-0.0129102960750088,9,67,404.0,2021-04-02 09:12:00,mystic
,,,,,0.0,0.92,0.2,1.12,4,0.999916658654738,-0.0129102960750088,9,277,933.0,2021-04-02 09:11:00,mystic
,,,,,0.0,0.92,0.2,1.12,4,0.999916658654738,-0.0129102960750088,9,276,1620.0,2021-04-02 09:04:00,mystic
,,,,,0.0,0.92,0.2,1.12,4,0.999916658654738,-0.0129102960750088,9,176,565.0,2021-04-02 09:01:00,mystic
,,,,,0.0,0.92,0.2,1.12,4,0.999916658654738,-0.0129102960750088,8,59,175.0,2021-04-02 08:55:00,mystic
,,,,,0.0,0.92,0.2,1.12,4,0.999916658654738,-0.0129102960750088,8,70,3130.0,2021-04-02 08:51:00,mystic
,,,,,0.0,0.92,0.2,1.12,4,0.999916658654738,-0.0129102960750088,8,57,41.0,2021-04-02 08:47:00,mystic
,,,,,0.0,0.92,0.2,1.12,4,0.999916658654738,-0.0129102960750088,8,83,132.0,2021-04-02 08:44:00,mystic
,,,,,0.92,0.2,0.0,1.12,4,0.99999073973619,0.0043035382962442,9,74,1110.0,2021-04-01 09:20:00,mystic
,,,,,0.92,0.2,0.0,1.12,4,0.99999073973619,0.0043035382962442,9,174,728.0,2021-04-01 09:15:00,mystic
,,,,,0.92,0.2,0.0,1.12,4,0.99999073973619,0.0043035382962442,9,56,512.0,2021-04-01 09:10:00,mystic
,,,,,0.92,0.2,0.0,1.12,4,0.99999073973619,0.0043035382962442,9,172,1270.0,2021-04-01 09:05:00,mystic
,,,,,0.92,0.2,0.0,1.12,4,0.99999073973619,0.0043035382962442,9,277,1200.0,2021-04-01 09:00:00,mystic
,,,,,0.92,0.2,0.0,1.12,4,0.99999073973619,0.0043035382962442,8,67,63.0,2021-04-01 08:53:00,mystic
,,,,,0.92,0.2,0.0,1.12,4,0.99999073973619,0.0043035382962442,8,276,1860.0,2021-04-01 08:52:00,mystic
,,,,,0.92,0.2,0.0,1.12,4,0.99999073973619,0.0043035382962442,8,70,3260.0,2021-04-01 08:45:00,mystic
,,,,,0.92,0.2,0.0,1.12,4,0.99999073973619,0.0043035382962442,8,176,309.0,2021-04-01 08:43:00,mystic
,,,,,0.92,0.2,0.0,1.12,4,0.99999073973619,0.0043035382962442,8,59,110.0,2021-04-01 08:36:00,mystic
,,,,,0.92,0.2,0.0,1.12,4,0.99999073973619,0.0043035382962442,8,57,160.0,2021-04-01 08:35:00,mystic
,,,,,0.92,0.2,0.0,1.12,4,0.99999073973619,0.0043035382962442,8,83,132.0,2021-04-01 08:30:00,mystic
,,,,,0.15,0.0,0.0,0.15,3,0.9922222094179324,0.1244792638867891,7,83,10.0,2021-03-25 07:34:00,mystic
,,,,,0.15,0.0,0.0,0.15,3,0.9922222094179324,0.1244792638867891,7,66,233.0,2021-03-25 07:22:00,mystic
,,,,,0.15,0.0,0.0,0.15,3,0.9922222094179324,0.1244792638867891,7,66,189.0,2021-03-25 07:22:00,mystic
,,,,,0.15,0.0,0.0,0.15,3,0.9922222094179324,0.1244792638867891,6,177,41.0,2021-03-25 06:58:00,mystic
,,,,,0.15,0.0,0.0,0.15,3,0.9922222094179324,0.1244792638867891,6,167,63.0,2021-03-25 06:42:00,mystic
,,,,,0.0,0.0,0.0,0.0,3,0.989932495087353,0.141540295217043,9,56,146.0,2021-03-24 09:11:00,mystic
,,,,,0.0,0.0,0.0,0.0,3,0.989932495087353,0.141540295217043,8,67,109.0,2021-03-24 08:53:00,mystic
,,,,,0.0,0.0,0.0,0.0,3,0.989932495087353,0.141540295217043,8,176,31.0,2021-03-24 08:43:00,mystic
,,,,,0.0,0.0,0.0,0.0,3,0.989932495087353,0.141540295217043,8,59,41.0,2021-03-24 08:37:00,mystic
,,,,,0.0,0.0,0.0,0.0,3,0.989932495087353,0.141540295217043,8,74,17300.0,2021-03-24 08:16:00,mystic
,,,,,0.0,0.0,0.0,0.0,3,0.989932495087353,0.141540295217043,8,174,52.0,2021-03-24 08:11:00,mystic
,,,,,0.0,0.0,0.0,0.0,3,0.989932495087353,0.141540295217043,8,172,19900.0,2021-03-24 08:00:00,mystic
,,,,,0.0,0.0,0.0,0.0,3,0.989932495087353,0.141540295217043,7,277,19900.0,2021-03-24 07:56:00,mystic
,,,,,0.0,0.0,0.0,0.0,3,0.989932495087353,0.141540295217043,7,276,24200.0,2021-03-24 07:52:00,mystic
,,,,,0.0,0.0,0.0,0.0,3,0.989932495087353,0.141540295217043,7,70,86.0,2021-03-24 07:45:00,mystic
,,,,,0.0,0.0,0.0,0.0,3,0.989932495087353,0.141540295217043,7,57,161.0,2021-03-24 07:39:00,mystic
,,,,,0.0,0.0,0.0,0.0,3,0.989932495087353,0.141540295217043,7,83,20.0,2021-03-24 07:38:00,mystic
,,,,,0.0,0.0,0.0,0.0,3,0.9873494423939864,0.1585593851031347,9,56,10.0,2021-03-23 09:22:00,mystic
,,,,,0.0,0.0,0.0,0.0,3,0.9873494423939864,0.1585593851031347,9,67,31.0,2021-03-23 09:05:00,mystic
,,,,,0.0,0.0,0.0,0.0,3,0.9873494423939864,0.1585593851031347,8,176,41.0,2021-03-23 08:56:00,mystic
,,,,,0.0,0.0,0.0,0.0,3,0.9873494423939864,0.1585593851031347,8,74,108.0,2021-03-23 08:55:00,mystic
,,,,,0.0,0.0,0.0,0.0,3,0.9873494423939864,0.1585593851031347,8,174,74.0,2021-03-23 08:50:00,mystic
,,,,,0.0,0.0,0.0,0.0,3,0.9873494423939864,0.1585593851031347,8,59,41.0,2021-03-23 08:49:00,mystic
,,,,,0.0,0.0,0.0,0.0,3,0.9873494423939864,0.1585593851031347,8,172,253.0,2021-03-23 08:35:00,mystic
,,,,,0.0,0.0,0.0,0.0,3,0.9873494423939864,0.1585593851031347,8,277,305.0,2021-03-23 08:30:00,mystic
,,,,,0.0,0.0,0.0,0.0,3,0.9873494423939864,0.1585593851031347,8,276,223.0,2021-03-23 08:22:00,mystic
,,,,,0.0,0.0,0.0,0.0,3,0.9873494423939864,0.1585593851031347,8,70,173.0,2021-03-23 08:15:00,mystic
,,,,,0.0,0.0,0.0,0.0,3,0.9873494423939864,0.1585593851031347,8,57,10.0,2021-03-23 08:05:00,mystic
,,,,,0.0,0.0,0.0,0.0,3,0.9873494423939864,0.1585593851031347,8,83,20.0,2021-03-23 08:00:00,mystic
,,,,,0.0,0.0,0.0,0.0,3,0.9275416835791966,0.373719714790469,9,83,10.0,2021-03-10 09:15:00,mystic
,,,,,0.0,0.0,0.0,0.0,3,0.9275416835791966,0.373719714790469,9,66,41.0,2021-03-10 09:05:00,mystic
,,,,,0.0,0.0,0.0,0.0,3,0.9275416835791966,0.373719714790469,8,177,341.0,2021-03-10 08:45:00,mystic
,,,,,0.0,0.0,0.0,0.0,3,0.9275416835791966,0.373719714790469,8,167,41.0,2021-03-10 08:30:00,mystic
,,,,,0.0,0.0,0.16,0.16,2,0.8115390590073611,0.5842981736283683,9,83,135.0,2021-02-24 09:09:00,mystic
,,,,,0.0,0.0,0.16,0.16,2,0.8115390590073611,0.5842981736283683,9,66,74.0,2021-02-24 09:02:00,mystic
,,,,,0.0,0.0,0.16,0.16,2,0.8115390590073611,0.5842981736283683,8,177,1440.0,2021-02-24 08:45:00,mystic
,,,,,0.0,0.17,0.0,0.17,2,0.6486295610349814,0.7611042586607747,9,66,30.0,2021-02-10 09:20:00,mystic
,,,,,0.0,0.17,0.0,0.17,2,0.6486295610349814,0.7611042586607747,9,177,228.0,2021-02-10 09:00:00,mystic
,,,,,0.0,0.0,0.0,0.0,1,0.1882267098432442,0.9821256058680006,8,83,10.0,2021-01-11 08:50:00,mystic
,,,,,0.0,0.0,0.0,0.0,1,0.1882267098432442,0.9821256058680006,8,66,74.0,2021-01-11 08:46:00,mystic
,,,,,0.0,0.0,0.0,0.0,1,0.1882267098432442,0.9821256058680006,8,177,309.0,2021-01-11 08:25:00,mystic
,,,,,0.0,0.0,0.0,0.0,12,-0.0344216116227458,0.9994074007397048,9,83,84.0,2020-12-28 09:30:00,mystic
